product_id,product_name,category,sub_category,base_price,price,competitor_price,demand,rating,reviews,stock,season,discount,day_of_week
PROD_3469,Sony Alpha ZV-E10,Camera,Mid,71260,76513,77715,375,3.8,1461,488,Normal,0.0,Monday
PROD_3470,MacBook Pro 14,Laptop,Premium,151005,169125,165150,458,5.0,50,278,Festive,12.8,Thursday
PROD_3471,Samsung Crystal 4K,Television,Mid,38367,41085,42885,416,3.9,436,607,Normal,6.8,Thursday
PROD_3472,Apple AirPods Pro 2,Earphones,Premium,13702,14943,13826,437,4.3,1065,243,Normal,0.0,Monday
PROD_3473,Fitbit Sense 2,Smartwatch,Mid,22747,25284,25013,269,3.3,889,372,Festive,12.3,Wednesday
PROD_3474,Dell Inspiron 15,Laptop,Mid,73109,79016,80388,396,4.1,1159,378,Normal,4.9,Saturday
PROD_3475,Sony WH-CH520,Earphones,Mid,5964,6631,6449,364,3.9,822,506,Festive,6.0,Thursday
PROD_3476,Sony Alpha A7 IV,Camera,Premium,299200,300000,285423,243,4.1,579,539,Normal,1.9,Friday
PROD_3477,Nikon D3500,Camera,Budget,44762,46523,40210,368,4.2,2824,165,Normal,2.9,Monday
PROD_3478,Fitbit Sense 2,Smartwatch,Mid,22747,25364,24215,285,3.6,814,326,Festive,13.2,Monday
PROD_3479,Samsung Galaxy A35,Mobile Phone,Mid,38986,41304,42050,265,4.3,1063,608,Normal,0.0,Sunday
PROD_3480,Samsung Crystal 4K,Television,Mid,38367,41449,41669,396,4.2,359,387,Normal,0.8,Wednesday
PROD_3481,Samsung Galaxy A35,Mobile Phone,Mid,38986,41600,43150,233,3.3,871,408,Normal,3.2,Saturday
PROD_3482,Apple Watch Series 9,Smartwatch,Premium,33044,35862,32437,418,3.9,651,321,Normal,0.4,Thursday
PROD_3483,Canon EOS 1500D,Camera,Budget,43666,46871,41938,282,3.4,2104,355,Normal,2.5,Friday
PROD_3484,boAt Bassheads 100,Earphones,Budget,2494,2639,2389,247,3.7,2427,606,Normal,0.0,Wednesday
PROD_3485,Mi TV 4A,Television,Budget,24525,26428,27232,282,2.9,1944,271,Normal,6.0,Saturday
PROD_3486,Lenovo IdeaPad 5,Laptop,Mid,69584,74771,63177,424,3.4,1504,345,Festive,11.5,Sunday
PROD_3487,Sony Alpha A7 IV,Camera,Premium,299200,300000,325648,293,4.0,369,326,Normal,6.2,Monday
PROD_3488,Samsung Crystal 4K,Television,Mid,38367,39717,33900,410,4.0,564,311,Normal,3.8,Tuesday
PROD_3489,Apple AirPods Pro 2,Earphones,Premium,13702,15293,14109,508,4.1,709,639,Festive,10.1,Thursday
PROD_3490,Apple Watch Series 9,Smartwatch,Premium,33044,34139,30469,452,4.9,895,415,Normal,4.3,Wednesday
PROD_3491,Sony Alpha A7 IV,Camera,Premium,299200,300000,297410,362,4.4,1236,451,Festive,7.3,Monday
PROD_3492,Apple Watch Series 9,Smartwatch,Premium,33044,35861,35260,430,4.3,61,340,Normal,1.1,Saturday
PROD_3493,boAt Bassheads 100,Earphones,Budget,2494,2517,2287,210,3.3,1541,525,Normal,8.3,Tuesday
PROD_3494,Sony Alpha A7 IV,Camera,Premium,299200,300000,264140,282,4.9,289,408,Normal,2.8,Monday
PROD_3495,Dell Inspiron 15,Laptop,Mid,73109,78299,81354,370,3.5,1823,535,Normal,1.6,Monday
PROD_3496,Samsung Galaxy A35,Mobile Phone,Mid,38986,43097,39873,252,3.5,392,469,Festive,14.4,Sunday
PROD_3497,Mi TV 4A,Television,Budget,24525,26314,26621,328,3.5,1773,433,Normal,1.3,Thursday
PROD_3498,Nikon D3500,Camera,Budget,44762,48166,49686,308,3.0,1592,341,Normal,2.5,Friday
PROD_3499,Sony Bravia X74L,Television,Mid,60256,64454,67406,313,3.6,799,476,Normal,0.0,Friday
PROD_3500,Apple AirPods Pro 2,Earphones,Premium,13702,14817,13914,430,4.2,1448,417,Normal,2.0,Monday
PROD_3501,LG OLED C3,Television,Premium,175185,180000,168898,270,4.6,155,373,Normal,1.4,Thursday
PROD_3502,Vu Cinema TV,Television,Budget,23610,25292,23503,317,2.8,1771,450,Normal,0.0,Saturday
PROD_3503,Samsung Crystal 4K,Television,Mid,38367,42971,42021,510,4.2,1101,472,Festive,11.5,Tuesday
PROD_3504,Redmi Note 13,Mobile Phone,Budget,12662,13544,14022,273,3.2,1824,416,Normal,3.0,Sunday
PROD_3505,Canon EOS 1500D,Camera,Budget,43666,47102,41189,314,2.8,1760,97,Festive,14.5,Tuesday
PROD_3506,Sony Bravia X74L,Television,Mid,60256,64412,62495,333,3.6,905,520,Normal,4.8,Sunday
PROD_3507,iPhone 16,Mobile Phone,Premium,115228,120000,112747,112,4.4,635,563,Normal,6.8,Thursday
PROD_3508,HP Pavilion 15,Laptop,Budget,47673,50876,44403,320,3.3,2080,336,Festive,13.3,Thursday
PROD_3509,boAt Bassheads 100,Earphones,Budget,2494,2629,2331,264,3.0,2171,513,Festive,12.5,Saturday
PROD_3510,Sony Bravia X74L,Television,Mid,60256,64406,61046,309,4.1,677,486,Normal,0.0,Saturday
PROD_3511,Apple AirPods Pro 2,Earphones,Premium,13702,14736,14262,442,4.2,800,553,Normal,0.2,Thursday
PROD_3512,Realme C55,Mobile Phone,Budget,12494,13426,12789,330,3.7,2203,402,Normal,0.2,Monday
PROD_3513,Samsung Crystal 4K,Television,Mid,38367,41796,36910,411,3.9,1296,229,Normal,0.0,Tuesday
PROD_3514,Samsung Crystal 4K,Television,Mid,38367,42747,36766,499,3.6,1409,665,Festive,7.5,Monday
PROD_3515,Mi TV 4A,Television,Budget,24525,26266,26766,356,3.8,1999,514,Normal,4.4,Tuesday
PROD_3516,Samsung Galaxy A35,Mobile Phone,Mid,38986,41160,36572,339,3.6,1644,593,Festive,13.2,Thursday
PROD_3517,iPhone 16,Mobile Phone,Premium,115228,120000,121352,188,3.7,688,166,Festive,15.7,Friday
PROD_3518,LG OLED C3,Television,Premium,175185,180000,168989,263,4.5,170,415,Normal,2.9,Saturday
PROD_3519,Canon EOS 1500D,Camera,Budget,43666,46352,41077,377,3.5,2594,535,Festive,14.3,Friday
PROD_3520,OnePlus Nord CE4,Mobile Phone,Mid,21596,24187,23813,458,3.4,732,235,Festive,8.8,Thursday
PROD_3521,LG OLED C3,Television,Premium,175185,180000,193050,330,4.4,332,321,Festive,5.8,Tuesday
PROD_3522,Realme C55,Mobile Phone,Budget,12494,13322,11255,416,3.4,2238,498,Festive,6.7,Friday
PROD_3523,OnePlus Nord CE4,Mobile Phone,Mid,21596,22166,20261,349,3.4,641,395,Normal,0.0,Thursday
PROD_3524,Redmi Note 13,Mobile Phone,Budget,12662,12938,11479,316,3.3,2425,437,Normal,2.0,Saturday
PROD_3525,iPhone 16,Mobile Phone,Premium,115228,120000,114444,161,4.6,883,576,Normal,2.4,Friday
PROD_3526,Nikon D3500,Camera,Budget,44762,47783,49980,306,3.3,1808,509,Normal,1.7,Sunday
PROD_3527,Apple AirPods Pro 2,Earphones,Premium,13702,14025,12131,390,4.1,292,513,Normal,2.6,Sunday
PROD_3528,Lenovo IdeaPad 5,Laptop,Mid,69584,75764,74581,363,3.7,1356,168,Normal,6.8,Friday
PROD_3529,MacBook Pro 14,Laptop,Premium,151005,162141,138407,358,4.3,50,262,Festive,8.1,Friday
PROD_3530,boAt Bassheads 100,Earphones,Budget,2494,2555,2366,224,3.4,2100,244,Normal,0.0,Monday
PROD_3531,Canon EOS 1500D,Camera,Budget,43666,46780,41643,327,3.2,2241,464,Normal,7.0,Sunday
PROD_3532,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,29888,235,3.9,880,525,Festive,6.0,Tuesday
PROD_3533,Nikon D3500,Camera,Budget,44762,50000,48676,368,3.4,2565,168,Festive,13.4,Friday
PROD_3534,MacBook Pro 14,Laptop,Premium,151005,169050,148067,388,4.3,50,392,Festive,12.1,Wednesday
PROD_3535,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3418,3584,296,3.1,1426,530,Normal,0.6,Wednesday
PROD_3536,MacBook Pro 14,Laptop,Premium,151005,169125,156803,468,4.9,1724,428,Festive,10.2,Monday
PROD_3537,JBL Tune 770NC,Earphones,Mid,10947,11887,10783,212,4.3,1500,0,Normal,1.2,Friday
PROD_3538,Acer Aspire 3,Laptop,Budget,43779,46604,42205,230,2.5,1610,454,Normal,4.4,Tuesday
PROD_3539,Redmi Note 13,Mobile Phone,Budget,12662,13598,11762,410,3.4,2562,336,Festive,15.3,Wednesday
PROD_3540,MacBook Pro 14,Laptop,Premium,151005,161424,167329,342,4.6,197,533,Normal,9.2,Wednesday
PROD_3541,Sony WH-CH520,Earphones,Mid,5964,6639,6331,401,3.5,1593,537,Festive,11.5,Tuesday
PROD_3542,HP Pavilion 15,Laptop,Budget,47673,53393,47976,350,3.6,1968,238,Festive,12.5,Saturday
PROD_3543,Sony Bravia X74L,Television,Mid,60256,64675,66152,308,4.1,157,395,Normal,5.3,Wednesday
PROD_3544,Sony WH-CH520,Earphones,Mid,5964,6462,6053,334,3.6,459,229,Normal,0.0,Saturday
PROD_3545,Mi TV 4A,Television,Budget,24525,27444,25792,409,2.8,1968,433,Festive,14.4,Friday
PROD_3546,Apple AirPods Pro 2,Earphones,Premium,13702,14949,13791,388,4.6,725,161,Normal,0.0,Monday
PROD_3547,Realme C55,Mobile Phone,Budget,12494,13993,12889,412,3.7,2383,406,Festive,17.4,Friday
PROD_3548,iPhone 16,Mobile Phone,Premium,115228,120000,117142,160,4.7,326,403,Normal,5.3,Tuesday
PROD_3549,Samsung Crystal 4K,Television,Mid,38367,41744,42598,445,4.4,1929,307,Normal,1.0,Tuesday
PROD_3550,Realme C55,Mobile Phone,Budget,12494,13235,13493,283,3.2,2303,637,Normal,1.7,Sunday
PROD_3551,Realme C55,Mobile Phone,Budget,12494,13472,11929,328,3.6,2279,326,Normal,7.1,Monday
PROD_3552,Vu Cinema TV,Television,Budget,23610,25924,25596,380,3.3,2551,9,Normal,0.0,Tuesday
PROD_3553,OnePlus Nord CE4,Mobile Phone,Mid,21596,24108,21133,459,3.8,843,562,Festive,10.9,Monday
PROD_3554,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,28704,276,3.8,1659,571,Festive,8.4,Saturday
PROD_3555,Realme C55,Mobile Phone,Budget,12494,13904,12814,313,2.7,1811,412,Festive,10.1,Friday
PROD_3556,Dell Inspiron 15,Laptop,Mid,73109,79527,67520,430,3.9,1550,89,Festive,11.9,Friday
PROD_3557,HP Pavilion 15,Laptop,Budget,47673,51085,49723,323,3.6,2941,453,Normal,3.8,Monday
PROD_3558,Sony WH-CH520,Earphones,Mid,5964,6055,5281,344,3.8,1340,610,Normal,0.0,Thursday
PROD_3559,Redmi Note 13,Mobile Phone,Budget,12662,14181,12446,424,3.5,2976,324,Festive,11.9,Sunday
PROD_3560,Lenovo IdeaPad 5,Laptop,Mid,69584,77934,75893,509,4.7,898,293,Festive,14.3,Monday
PROD_3561,Sony WH-CH520,Earphones,Mid,5964,6376,5971,340,4.0,1113,526,Normal,4.8,Thursday
PROD_3562,Redmi Note 13,Mobile Phone,Budget,12662,13594,13928,344,3.8,2279,443,Normal,4.8,Saturday
PROD_3563,Apple AirPods Pro 2,Earphones,Premium,13702,14262,12936,379,3.8,50,150,Normal,2.6,Sunday
PROD_3564,Apple Watch Series 9,Smartwatch,Premium,33044,33835,30605,402,3.5,605,524,Normal,1.8,Monday
PROD_3565,Lenovo IdeaPad 5,Laptop,Mid,69584,76232,69737,388,3.8,1663,71,Normal,3.9,Sunday
PROD_3566,Canon EOS 1500D,Camera,Budget,43666,48876,45498,407,3.4,1933,424,Festive,10.9,Wednesday
PROD_3567,Mi TV 4A,Television,Budget,24525,26226,26554,311,3.2,2032,479,Normal,0.0,Tuesday
PROD_3568,Apple Watch Series 9,Smartwatch,Premium,33044,35606,32436,406,4.4,441,458,Normal,5.8,Thursday
PROD_3569,Fitbit Sense 2,Smartwatch,Mid,22747,24142,24158,202,3.5,697,476,Normal,1.8,Friday
PROD_3570,Apple AirPods Pro 2,Earphones,Premium,13702,14702,14080,376,4.1,379,504,Normal,3.0,Wednesday
PROD_3571,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,27425,287,4.1,1050,583,Festive,13.0,Tuesday
PROD_3572,Sony WH-CH520,Earphones,Mid,5964,6679,6619,421,3.8,932,322,Festive,9.5,Saturday
PROD_3573,Sony WH-CH520,Earphones,Mid,5964,6402,6303,327,4.2,1214,421,Normal,1.7,Thursday
PROD_3574,Mi TV 4A,Television,Budget,24525,26469,26286,329,3.2,1869,308,Normal,2.6,Sunday
PROD_3575,Mi TV 4A,Television,Budget,24525,26492,25022,357,3.2,2383,331,Normal,0.0,Tuesday
PROD_3576,Canon EOS M50 II,Camera,Mid,94937,100279,96579,313,4.0,469,744,Normal,3.2,Tuesday
PROD_3577,boAt Bassheads 100,Earphones,Budget,2494,2759,2558,253,2.8,1857,450,Festive,16.8,Saturday
PROD_3578,JBL Tune 770NC,Earphones,Mid,10947,11560,10645,238,4.2,1589,636,Normal,3.3,Monday
PROD_3579,Canon EOS 1500D,Camera,Budget,43666,46686,40756,399,3.1,2174,415,Festive,10.4,Monday
PROD_3580,Dell Inspiron 15,Laptop,Mid,73109,79220,70588,340,3.7,924,238,Normal,5.1,Monday
PROD_3581,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29793,26942,192,3.4,1586,36,Normal,2.1,Wednesday
PROD_3582,Sony Bravia X74L,Television,Mid,60256,67486,61660,427,4.0,1189,282,Festive,14.7,Thursday
PROD_3583,Canon EOS 1500D,Camera,Budget,43666,47012,41444,410,3.3,2409,282,Festive,10.4,Tuesday
PROD_3584,boAt Bassheads 100,Earphones,Budget,2494,2629,2311,332,3.4,2873,613,Festive,13.4,Thursday
PROD_3585,Sony Bravia X74L,Television,Mid,60256,62256,53072,320,4.1,825,216,Normal,0.5,Saturday
PROD_3586,Fitbit Sense 2,Smartwatch,Mid,22747,24178,25386,203,3.0,789,446,Normal,3.8,Friday
PROD_3587,Vu Cinema TV,Television,Budget,23610,26249,26406,436,3.4,2235,618,Festive,12.7,Thursday
PROD_3588,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,28203,25532,253,4.3,1537,283,Normal,0.0,Tuesday
PROD_3589,Dell Inspiron 15,Laptop,Mid,73109,79493,75518,369,3.6,1175,207,Normal,3.4,Wednesday
PROD_3590,JBL Tune 770NC,Earphones,Mid,10947,11658,10854,118,3.7,943,277,Normal,4.1,Thursday
PROD_3591,Mi TV 4A,Television,Budget,24525,27267,25610,431,3.5,2235,610,Festive,10.1,Tuesday
PROD_3592,Sony Alpha ZV-E10,Camera,Mid,71260,79811,78888,482,4.0,1228,387,Festive,8.5,Monday
PROD_3593,Realme Buds 2,Earphones,Budget,2947,3000,2895,172,2.9,1906,388,Festive,11.1,Wednesday
PROD_3594,Sony WH-CH520,Earphones,Mid,5964,6402,5666,332,3.5,1168,429,Normal,5.8,Tuesday
PROD_3595,JBL Tune 770NC,Earphones,Mid,10947,11704,9873,279,3.5,1362,234,Festive,14.9,Wednesday
PROD_3596,Nikon D3500,Camera,Budget,44762,48382,42955,335,3.2,2191,285,Normal,3.8,Monday
PROD_3597,iPhone 16,Mobile Phone,Premium,115228,120000,106793,238,4.9,1063,442,Festive,16.7,Thursday
PROD_3598,Canon EOS 1500D,Camera,Budget,43666,48905,47929,324,3.0,1360,147,Festive,11.0,Friday
PROD_3599,MacBook Pro 14,Laptop,Premium,151005,169125,165765,435,3.9,1156,413,Festive,19.9,Monday
PROD_3600,Realme C55,Mobile Phone,Budget,12494,13873,12044,328,3.1,1751,483,Festive,10.4,Wednesday
PROD_3601,boAt Bassheads 100,Earphones,Budget,2494,2685,2504,287,4.2,2606,294,Normal,3.4,Sunday
PROD_3602,Apple Watch Series 9,Smartwatch,Premium,33044,35640,32995,365,3.8,236,376,Normal,1.1,Tuesday
PROD_3603,Lenovo IdeaPad 5,Laptop,Mid,69584,71674,63656,380,3.7,962,369,Normal,4.4,Tuesday
PROD_3604,Nikon D3500,Camera,Budget,44762,47757,41948,401,3.7,2182,463,Festive,14.2,Monday
PROD_3605,Redmi Note 13,Mobile Phone,Budget,12662,14165,14094,340,3.1,1926,335,Festive,7.2,Friday
PROD_3606,Realme C55,Mobile Phone,Budget,12494,13345,13781,292,3.1,2171,475,Normal,0.0,Sunday
PROD_3607,Sony Alpha ZV-E10,Camera,Mid,71260,73543,66435,342,3.6,546,272,Normal,4.5,Wednesday
PROD_3608,Mi TV 4A,Television,Budget,24525,27334,25680,378,2.9,1809,476,Festive,10.4,Monday
PROD_3609,Sony Bravia X74L,Television,Mid,60256,61238,54481,346,4.1,1142,593,Normal,7.3,Tuesday
PROD_3610,boAt Wave Sigma,Smartwatch,Budget,3143,3334,3333,339,3.1,1821,688,Normal,0.0,Thursday
PROD_3611,Fitbit Sense 2,Smartwatch,Mid,22747,25114,21693,298,3.5,998,565,Festive,14.5,Saturday
PROD_3612,LG OLED C3,Television,Premium,175185,177076,160935,244,3.8,1212,550,Normal,2.0,Wednesday
PROD_3613,OnePlus Nord CE4,Mobile Phone,Mid,21596,23083,22377,376,3.5,476,586,Normal,2.3,Friday
PROD_3614,Apple AirPods Pro 2,Earphones,Premium,13702,14073,12162,370,4.1,470,413,Normal,0.0,Monday
PROD_3615,Realme C55,Mobile Phone,Budget,12494,13828,12359,324,3.0,1684,549,Festive,9.5,Tuesday
PROD_3616,Fitbit Sense 2,Smartwatch,Mid,22747,23307,21421,278,4.3,1697,324,Normal,4.2,Tuesday
PROD_3617,LG OLED C3,Television,Premium,175185,180000,156649,331,4.3,58,265,Festive,11.7,Monday
PROD_3618,Dell Inspiron 15,Laptop,Mid,73109,78471,70899,294,3.2,892,374,Normal,0.0,Sunday
PROD_3619,Sony Alpha ZV-E10,Camera,Mid,71260,76168,64248,459,3.6,1046,511,Festive,11.2,Sunday
PROD_3620,Sony Bravia X74L,Television,Mid,60256,64228,53452,435,4.0,1563,534,Festive,12.1,Monday
PROD_3621,Nikon D3500,Camera,Budget,44762,50000,49007,309,2.5,1151,321,Festive,11.9,Monday
PROD_3622,Canon EOS 1500D,Camera,Budget,43666,44176,40256,290,3.7,2132,601,Normal,5.2,Thursday
PROD_3623,Sony Bravia X74L,Television,Mid,60256,64728,60065,351,4.0,1068,442,Normal,0.1,Wednesday
PROD_3624,OnePlus Nord CE4,Mobile Phone,Mid,21596,22964,22729,321,3.0,953,614,Normal,6.4,Thursday
PROD_3625,Vu Cinema TV,Television,Budget,23610,25620,23096,379,3.5,2655,265,Normal,0.0,Saturday
PROD_3626,Dell Inspiron 15,Laptop,Mid,73109,78323,81324,399,4.1,1145,572,Normal,2.9,Thursday
PROD_3627,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3452,2868,516,3.9,3202,447,Festive,10.5,Sunday
PROD_3628,Apple Watch Series 9,Smartwatch,Premium,33044,35859,29501,496,4.4,50,240,Festive,17.6,Tuesday
PROD_3629,Sony Alpha ZV-E10,Camera,Mid,71260,77566,72096,364,4.0,1002,176,Normal,0.9,Friday
PROD_3630,Canon EOS 1500D,Camera,Budget,43666,44492,41014,251,2.5,1250,398,Normal,0.0,Wednesday
PROD_3631,Sony Alpha ZV-E10,Camera,Mid,71260,76869,73189,385,4.0,613,403,Normal,0.0,Sunday
PROD_3632,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,28301,25575,208,3.7,1701,144,Normal,4.1,Sunday
PROD_3633,Nikon D3500,Camera,Budget,44762,48346,48167,311,3.4,2613,265,Normal,10.2,Friday
PROD_3634,Vu Cinema TV,Television,Budget,23610,25392,25369,386,3.5,1980,469,Normal,1.2,Monday
PROD_3635,Realme Buds 2,Earphones,Budget,2947,3000,2972,257,3.6,2303,338,Festive,14.1,Friday
PROD_3636,JBL Tune 770NC,Earphones,Mid,10947,11609,11945,157,4.0,813,425,Normal,2.5,Saturday
PROD_3637,HP Pavilion 15,Laptop,Budget,47673,51311,52956,327,4.0,2329,364,Normal,7.3,Sunday
PROD_3638,Mi TV 4A,Television,Budget,24525,24870,22512,299,3.1,2023,567,Normal,0.3,Tuesday
PROD_3639,HP Pavilion 15,Laptop,Budget,47673,50596,47422,283,3.2,2361,598,Normal,4.2,Thursday
PROD_3640,HP Pavilion 15,Laptop,Budget,47673,52541,47786,285,3.3,1475,585,Festive,10.6,Monday
PROD_3641,Acer Aspire 3,Laptop,Budget,43779,49032,43693,332,3.2,2173,238,Festive,12.3,Monday
PROD_3642,Dell Inspiron 15,Laptop,Mid,73109,79135,67609,377,3.3,860,117,Festive,11.2,Friday
PROD_3643,JBL Tune 770NC,Earphones,Mid,10947,11646,11637,219,4.1,1235,450,Normal,0.8,Friday
PROD_3644,Apple Watch Series 9,Smartwatch,Premium,33044,34074,29221,408,4.6,192,388,Normal,0.0,Friday
PROD_3645,JBL Tune 770NC,Earphones,Mid,10947,11479,10686,123,3.1,763,612,Normal,4.5,Friday
PROD_3646,Samsung Galaxy A35,Mobile Phone,Mid,38986,43624,42067,337,3.9,1281,326,Festive,8.3,Saturday
PROD_3647,Sony Alpha A7 IV,Camera,Premium,299200,300000,315789,201,3.7,377,215,Normal,2.8,Friday
PROD_3648,boAt Wave Sigma,Smartwatch,Budget,3143,3373,2924,432,3.7,2193,382,Festive,10.8,Thursday
PROD_3649,LG OLED C3,Television,Premium,175185,180000,188275,246,3.9,457,327,Normal,0.0,Sunday
PROD_3650,Realme C55,Mobile Phone,Budget,12494,13394,13653,281,3.6,2049,380,Normal,8.9,Friday
PROD_3651,OnePlus Nord CE4,Mobile Phone,Mid,21596,22321,19334,342,3.1,681,241,Normal,2.0,Tuesday
PROD_3652,OnePlus Nord CE4,Mobile Phone,Mid,21596,23231,21789,384,3.9,989,461,Normal,4.9,Thursday
PROD_3653,iPhone 16,Mobile Phone,Premium,115228,120000,117467,172,4.7,50,340,Normal,0.0,Saturday
PROD_3654,Realme C55,Mobile Phone,Budget,12494,13402,12636,257,2.7,1755,331,Normal,4.7,Wednesday
PROD_3655,iPhone 16,Mobile Phone,Premium,115228,120000,121992,124,4.3,130,362,Normal,0.8,Friday
PROD_3656,Samsung Galaxy A35,Mobile Phone,Mid,38986,41719,41128,291,3.7,1774,434,Normal,5.3,Sunday
PROD_3657,JBL Tune 770NC,Earphones,Mid,10947,12000,11936,249,3.8,494,218,Festive,17.6,Tuesday
PROD_3658,Canon EOS M50 II,Camera,Mid,94937,96814,85466,327,3.6,975,495,Normal,2.9,Saturday
PROD_3659,Dell Inspiron 15,Laptop,Mid,73109,81757,78573,422,3.5,1092,467,Festive,5.5,Thursday
PROD_3660,Samsung Crystal 4K,Television,Mid,38367,41337,38544,345,3.0,696,369,Normal,5.5,Friday
PROD_3661,iPhone 16,Mobile Phone,Premium,115228,120000,115376,123,4.5,122,481,Normal,6.0,Saturday
PROD_3662,Sony Bravia X74L,Television,Mid,60256,64612,57298,378,3.9,1300,521,Normal,4.7,Saturday
PROD_3663,Dell Inspiron 15,Laptop,Mid,73109,78303,71703,316,3.6,691,453,Normal,3.5,Friday
PROD_3664,Apple AirPods Pro 2,Earphones,Premium,13702,15346,14447,456,3.7,541,481,Festive,10.1,Sunday
PROD_3665,HP Pavilion 15,Laptop,Budget,47673,51004,52604,235,3.0,1955,355,Normal,1.9,Wednesday
PROD_3666,Samsung Galaxy A35,Mobile Phone,Mid,38986,41737,39281,235,3.7,1234,341,Normal,2.2,Monday
PROD_3667,Apple Watch Series 9,Smartwatch,Premium,33044,36028,34111,397,4.3,348,189,Normal,1.1,Saturday
PROD_3668,Realme C55,Mobile Phone,Budget,12494,13279,13204,324,3.6,1926,628,Normal,1.9,Friday
PROD_3669,Apple AirPods Pro 2,Earphones,Premium,13702,15346,14641,533,5.0,1120,476,Festive,9.8,Thursday
PROD_3670,Realme C55,Mobile Phone,Budget,12494,13993,12876,383,3.7,2059,323,Festive,6.1,Saturday
PROD_3671,boAt Bassheads 100,Earphones,Budget,2494,2493,2218,216,3.6,1858,725,Normal,0.1,Tuesday
PROD_3672,Lenovo IdeaPad 5,Laptop,Mid,69584,77714,69842,396,3.6,943,457,Festive,14.5,Friday
PROD_3673,boAt Bassheads 100,Earphones,Budget,2494,2793,2744,207,2.5,1948,69,Festive,3.5,Sunday
PROD_3674,boAt Bassheads 100,Earphones,Budget,2494,2623,2346,242,2.7,1878,523,Festive,16.6,Wednesday
PROD_3675,Lenovo IdeaPad 5,Laptop,Mid,69584,75554,77614,346,3.3,635,203,Normal,0.0,Tuesday
PROD_3676,Nikon D3500,Camera,Budget,44762,47626,48317,270,3.0,1362,525,Normal,0.9,Wednesday
PROD_3677,boAt Bassheads 100,Earphones,Budget,2494,2741,2539,276,3.1,1836,633,Festive,11.4,Sunday
PROD_3678,JBL Tune 770NC,Earphones,Mid,10947,11538,11592,179,4.3,1120,588,Normal,5.7,Monday
PROD_3679,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3581,3592,402,3.4,1455,475,Festive,8.6,Thursday
PROD_3680,Samsung Crystal 4K,Television,Mid,38367,42971,38008,475,3.6,1104,81,Festive,9.0,Monday
PROD_3681,Vu Cinema TV,Television,Budget,23610,26443,22622,407,3.3,2476,310,Festive,7.6,Saturday
PROD_3682,Lenovo IdeaPad 5,Laptop,Mid,69584,75369,68106,340,3.4,913,247,Normal,0.0,Tuesday
PROD_3683,Sony Bravia X74L,Television,Mid,60256,64064,61676,328,4.1,1115,628,Normal,6.6,Friday
PROD_3684,Apple Watch Series 9,Smartwatch,Premium,33044,34088,30431,380,3.9,190,338,Normal,0.0,Monday
PROD_3685,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3435,3053,311,3.2,1812,450,Normal,5.1,Wednesday
PROD_3686,boAt Bassheads 100,Earphones,Budget,2494,2643,2387,165,2.7,1776,450,Normal,2.0,Thursday
PROD_3687,OnePlus Nord CE4,Mobile Phone,Mid,21596,22342,20146,417,3.8,1070,334,Normal,0.6,Saturday
PROD_3688,boAt Bassheads 100,Earphones,Budget,2494,2660,2635,244,3.6,2185,430,Normal,1.4,Saturday
PROD_3689,Sony WH-CH520,Earphones,Mid,5964,6108,5361,325,4.0,964,404,Normal,0.0,Wednesday
PROD_3690,Sony Alpha ZV-E10,Camera,Mid,71260,76736,76195,382,3.8,479,436,Normal,0.3,Saturday
PROD_3691,Apple AirPods Pro 2,Earphones,Premium,13702,14737,14691,448,4.9,975,560,Normal,5.1,Tuesday
PROD_3692,MacBook Pro 14,Laptop,Premium,151005,161099,157079,366,4.6,650,612,Normal,0.9,Tuesday
PROD_3693,Sony WH-CH520,Earphones,Mid,5964,6067,5310,325,3.8,1451,539,Normal,4.7,Saturday
PROD_3694,iPhone 16,Mobile Phone,Premium,115228,120000,111880,123,3.7,1044,468,Normal,3.6,Monday
PROD_3695,iPhone 16,Mobile Phone,Premium,115228,115429,102641,150,4.7,827,590,Normal,0.0,Tuesday
PROD_3696,MacBook Pro 14,Laptop,Premium,151005,169125,149795,427,4.7,753,199,Festive,13.7,Thursday
PROD_3697,Sony Alpha ZV-E10,Camera,Mid,71260,73805,64485,363,3.8,711,230,Normal,1.0,Thursday
PROD_3698,Sony Alpha A7 IV,Camera,Premium,299200,300000,321804,375,4.9,1045,419,Normal,1.7,Saturday
PROD_3699,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3592,3131,446,3.2,2353,142,Festive,14.9,Sunday
PROD_3700,Nikon D3500,Camera,Budget,44762,48040,45940,324,3.7,2365,421,Normal,3.1,Thursday
PROD_3701,Realme C55,Mobile Phone,Budget,12494,13900,13238,386,3.5,2609,527,Festive,9.5,Tuesday
PROD_3702,Sony Bravia X74L,Television,Mid,60256,64153,56253,407,3.6,1025,517,Festive,10.3,Tuesday
